,name,ratings
10,Lyndon B. Johnson,"[0.6677466034889221, 0.584777295589447, 0.381693035364151, 0.3456149697303772, 0.22974912822246552, 0.5792106986045837, 0.5948289632797241, 0.5867618322372437, 0.8256617784500122, 0.3187338709831238, 0.30307573080062866, 0.24621470272541046, 0.5381934642791748, 0.5979180335998535, 0.8569464683532715, 0.08852972090244293, 0.44203704595565796, 0.7855250835418701, 0.8035940527915955, 0.5672341585159302, 0.49538230895996094, 0.4167032539844513, 0.5253254771232605, 0.8780009150505066, 0.28648629784584045, 0.15264034271240234, 0.6566145420074463, 0.5982992053031921, 0.45688238739967346, 0.2546451985836029, 0.25109270215034485, 0.6345652937889099, 0.6413649320602417, 0.6793244481086731, 0.692348062992096, 0.5399318933486938, 0.4847888648509979, 0.23997969925403595, 0.46963226795196533, 0.6785379648208618, 0.835102915763855, 0.1191156879067421, 0.4118192493915558, 0.8503970503807068, 0.7814124226570129, 0.7051769495010376, 0.39824914932250977, 0.8090090155601501, 0.5575081706047058, 0.6141795516014099, 0.7672936320304871, 0.74668949842453, 0.6593872904777527, 0.8060289025306702, 0.2649579346179962, 0.45881417393684387, 0.6655511260032654, 0.6238897442817688, 0.1882942169904709, 0.17186938226222992, 0.7606666684150696, 0.6386940479278564, 0.25409114360809326, 0.3406519889831543, 0.7388811707496643, 0.5392512679100037, 0.8657195568084717, 0.6345170140266418, 0.732396125793457, 0.463335782289505, 0.5541319251060486, 0.4881865978240967, 0.6699222922325134, 0.41157329082489014, 0.3859049677848816, 0.6024676561355591, 0.49868959188461304, 0.5928959846496582, 0.494930237531662, 0.6514363884925842, 0.31030043959617615, 0.6691089868545532, 0.6239283680915833, 0.681216299533844, 0.36946621537208557, 0.36883771419525146, 0.0748617947101593, 0.06586847454309464, 0.6839830875396729, 0.6251603364944458, 0.3554052412509918, 0.7283644676208496, 0.7852411866188049, 0.8402619957923889, 0.5928623676300049, 0.33890295028686523, 0.7205830216407776, 0.5719165205955505, 0.6032177805900574, 0.6979928612709045]"
11,John F. Kennedy,"[0.6347874402999878, 0.8233410120010376, 0.4703790247440338, 0.8589731454849243, 0.7390852570533752, 0.698298454284668, 0.62847501039505, 0.23961196839809418, 0.7558853030204773, 0.6219883561134338, 0.8427208065986633, 0.5263503193855286, 0.7923628091812134, 0.7661664485931396, 0.7452004551887512, 0.6948713660240173, 0.6928073763847351, 0.772921621799469, 0.21569325029850006, 0.8642956614494324, 0.8879127502441406, 0.6725270748138428, 0.7533825039863586, 0.9021070599555969, 0.6055833101272583, 0.7562919855117798, 0.6816806197166443, 0.6065915822982788, 0.6743203997612, 0.6706722378730774, 0.6321566104888916, 0.5472647547721863, 0.8053121566772461, 0.8755806088447571, 0.6847468614578247, 0.836532711982727, 0.8273678421974182, 0.6423503160476685, 0.4511603116989136, 0.6337909698486328, 0.7859183549880981, 0.9141942262649536, 0.7094954252243042, 0.8801285028457642, 0.5506719946861267, 0.8216801285743713, 0.6187499761581421, 0.8616417646408081, 0.5289740562438965, 0.67332524061203, 0.8441507816314697, 0.629785418510437, 0.6350992918014526, 0.8155643939971924, 0.7440846562385559, 0.5190763473510742, 0.5367587804794312, 0.7929782867431641, 0.36273637413978577, 0.8582038283348083, 0.44927525520324707, 0.75566166639328, 0.9083656668663025, 0.8113080263137817, 0.7869977951049805, 0.8648183345794678, 0.7850942015647888, 0.5443807244300842, 0.7573223114013672, 0.8207248449325562, 0.4253973662853241, 0.7165777087211609, 0.8150005340576172, 0.8171634674072266, 0.8580219745635986, 0.4175030291080475, 0.6411544680595398, 0.7250232100486755, 0.7087629437446594, 0.5518056750297546, 0.5332353711128235, 0.4285860061645508, 0.8885692954063416, 0.8033931851387024, 0.8634292483329773, 0.8968234062194824, 0.8756524920463562, 0.8780785202980042, 0.681030809879303, 0.6187055706977844, 0.8337557315826416, 0.7286862134933472, 0.6583076119422913, 0.7556155323982239, 0.6284196972846985, 0.6591099500656128, 0.5582446455955505, 0.7783961296081543, 0.6909177303314209, 0.630011796951294]"
12,Dwight D. Eisenhower,"[0.7376600503921509, 0.9009870290756226, 0.8016876578330994, 0.8005794286727905, 0.6001741886138916, 0.8368768095970154, 0.9229252338409424, 0.6689206957817078, 0.8788285255432129, 0.6457866430282593, 0.7719200253486633, 0.37582334876060486, 0.8054836392402649, 0.801898181438446, 0.7709565162658691, 0.7699962854385376, 0.8501397967338562, 0.6663745045661926, 0.7414504885673523, 0.8822372555732727, 0.5944158434867859, 0.7033088803291321, 0.7616081237792969, 0.7510570883750916, 0.8816941380500793, 0.7870274186134338, 0.7614187002182007, 0.9037283658981323, 0.7123536467552185, 0.5346251130104065, 0.8110642433166504, 0.7351557016372681, 0.8856186270713806, 0.7625337839126587, 0.7117887139320374, 0.682956337928772, 0.8781164884567261, 0.5317291021347046, 0.7594813108444214, 0.7527105808258057, 0.7267451882362366, 0.9590369462966919, 0.6787281036376953, 0.7582458853721619, 0.78318190574646, 0.7714475393295288, 0.9157447814941406, 0.5248878598213196, 0.7984216809272766, 0.695951521396637, 0.8551295399665833, 0.8800176382064819, 0.5355879664421082, 0.39780193567276, 0.8876907825469971, 0.6386470198631287, 0.7888235449790955, 0.7396504282951355, 0.28445297479629517, 0.8666345477104187, 0.8947076201438904, 0.8664290308952332, 0.6419209837913513, 0.7244102954864502, 0.7668877840042114, 0.7412793636322021, 0.8648694157600403, 0.7608472108840942, 0.4268018305301666, 0.7615036964416504, 0.8890437483787537, 0.12794065475463867, 0.6783538460731506, 0.7863423824310303, 0.7911773324012756, 0.8293172121047974, 0.6965447068214417, 0.7495213747024536, 0.9332360625267029, 0.930793285369873, 0.9361485242843628, 0.8110430836677551, 0.7845311760902405, 0.8856547474861145, 0.8253955245018005, 0.7896239757537842, 0.6768819093704224, 0.5731757283210754, 0.6317950487136841, 0.9209944605827332, 0.862386167049408, 0.4991404414176941, 0.9267078042030334, 0.9323265552520752, 0.8161241412162781, 0.8344215154647827, 0.7443718910217285, 0.6681567430496216, 0.8477867841720581, 0.8213502764701843]"
13,Harry S. Truman,"[0.5146825313568115, 0.5750555396080017, 0.8306680917739868, 0.3920242488384247, 0.6868066191673279, 0.6661125421524048, 0.8925846815109253, 0.7630628943443298, 0.8123419284820557, 0.5737428665161133, 0.8216695189476013, 0.5236465334892273, 0.6679569482803345, 0.606873095035553, 0.6078867316246033, 0.5934048295021057, 0.6259537935256958, 0.5730187296867371, 0.45672890543937683, 0.6473584771156311, 0.7277775406837463, 0.4625774621963501, 0.7803933620452881, 0.7552281618118286, 0.6473639011383057, 0.590141773223877, 0.6068467497825623, 0.6355992555618286, 0.7120167016983032, 0.6609718799591064, 0.7192314863204956, 0.40615853667259216, 0.4274260401725769, 0.4027450680732727, 0.26842841506004333, 0.43947336077690125, 0.32249632477760315, 0.6395772695541382, 0.7448092699050903, 0.6523643136024475, 0.6715991497039795, 0.7216545343399048, 0.6710672974586487, 0.5594370365142822, 0.8484482765197754, 0.6642784476280212, 0.34713879227638245, 0.5166602730751038, 0.725322425365448, 0.6337855458259583, 0.5689407587051392, 0.8303771018981934, 0.5660354495048523, 0.5952930450439453, 0.682604193687439, 0.4755784273147583, 0.7443203926086426, 0.7094720005989075, 0.4011451303958893, 0.5521777272224426, 0.6508582830429077, 0.5301613211631775, 0.6149162650108337, 0.6251230239868164, 0.7910621166229248, 0.5241606831550598, 0.760027289390564, 0.6309900879859924, 0.7621620893478394, 0.650091290473938, 0.5186517238616943, 0.6538214683532715, 0.3881602883338928, 0.5467997789382935, 0.7068285942077637, 0.6598445177078247, 0.49391186237335205, 0.7683728933334351, 0.5865227580070496, 0.40913522243499756, 0.6715929508209229, 0.8085975646972656, 0.5445252060890198, 0.35801470279693604, 0.7092592716217041, 0.6866475939750671, 0.45122671127319336, 0.46864500641822815, 0.7933085560798645, 0.7080103754997253, 0.3344498574733734, 0.6914911866188049, 0.5809263586997986, 0.7541319727897644, 0.49798381328582764, 0.4914713501930237, 0.5982791781425476, 0.83372563123703, 0.45854371786117554, 0.6526117920875549]"
14,Franklin D. Roosevelt,"[0.6825334429740906, 0.825372576713562, 0.1958342343568802, 0.4591311514377594, 0.7455163598060608, 0.755316972732544, 0.8231737613677979, 0.6956042647361755, 0.4923836290836334, 0.6582668423652649, 0.894288182258606, 0.6594589352607727, 0.8204900026321411, 0.8164252638816833, 0.594037652015686, 0.8051192760467529, 0.7913885712623596, 0.6275933384895325, 0.7875994443893433, 0.7718918919563293, 0.6873701810836792, 0.733113706111908, 0.494738906621933, 0.6668806076049805, 0.789901077747345, 0.709798276424408, 0.7267469763755798, 0.7488427758216858, 0.5067348480224609, 0.755456805229187, 0.7825551629066467, 0.7719775438308716, 0.7532246112823486, 0.91512131690979, 0.4692305326461792, 0.5032793283462524, 0.6161284446716309, 0.8833642601966858, 0.5838980674743652, 0.4882602095603943, 0.5764684081077576, 0.7845931649208069, 0.44328415393829346, 0.4676644802093506, 0.6271301507949829, 0.780836820602417, 0.8186600208282471, 0.4075099229812622, 0.7826826572418213, 0.8706247806549072, 0.7652785181999207, 0.7100663781166077, 0.4344923794269562, 0.8463956713676453, 0.4991001486778259, 0.7503615021705627, 0.8351605534553528, 0.8654830455780029, 0.7995981574058533, 0.7086892127990723, 0.6909875273704529, 0.7040337920188904, 0.5358148813247681, 0.8046938180923462, 0.6915009021759033, 0.5433620810508728, 0.5887385606765747, 0.7228937149047852, 0.7196242809295654, 0.6193332672119141, 0.7498651742935181, 0.8058297038078308, 0.8023364543914795, 0.7090861201286316, 0.8999917507171631, 0.8318440318107605, 0.6252940893173218, 0.8711045384407043, 0.22733937203884125, 0.6556546092033386, 0.8645209670066833, 0.6709138751029968, 0.8079648017883301, 0.4441865086555481, 0.6391657590866089, 0.849063515663147, 0.8284138441085815, 0.8426817059516907, 0.8194609880447388, 0.7010737657546997, 0.6201768517494202, 0.7617599964141846, 0.6885979771614075, 0.6974071264266968, 0.5749726891517639, 0.7136357426643372, 0.566121518611908, 0.8157171010971069, 0.7259622812271118, 0.9036975502967834]"
15,Herbert Hoover,"[0.19497421383857727, 0.17012153565883636, 0.4631331264972687, 0.736600935459137, 0.6096085906028748, 0.3823494613170624, 0.014558655209839344, 0.7490555047988892, 0.8738663792610168, 0.5227187275886536, 0.36639460921287537, 0.27413612604141235, 0.49749699234962463, 0.38641002774238586, 0.7457544803619385, 0.09010423719882965, 0.4151481091976166, 0.3307749927043915, 0.5375490784645081, 0.6714133620262146, 0.6738682985305786, 0.4150715172290802, 0.3020017147064209, 0.16821539402008057, 0.5120948553085327, 0.35785865783691406, 0.2582823932170868, 0.318622350692749, 0.4332939088344574, 0.130701944231987, 0.5020413994789124, 0.73377525806427, 0.467404842376709, 0.11165185272693634, 0.32276567816734314, 0.2341862916946411, 0.30702298879623413, 0.6929601430892944, 0.6219064593315125, 0.4210374355316162, 0.21600273251533508, 0.7149868607521057, 0.5277884006500244, 0.4656541645526886, 0.47704964876174927, 0.5538103580474854, 0.5710628032684326, 0.11110562831163406, 0.18090271949768066, 0.17902575433254242, 0.2196122258901596, 0.29038986563682556, 0.5686962604522705, 0.3561985492706299, 0.42909008264541626, 0.5002641677856445, 0.21402905881404877, 0.19814853370189667, 0.34893327951431274, 0.13919751346111298, 0.44610127806663513, 0.3497018814086914, 0.6908140778541565, 0.06129041686654091, 0.3968644440174103, 0.5641762018203735, 0.40819939970970154, 0.5520513653755188, 0.5315922498703003, 0.3446389436721802, 0.5187849998474121, 0.4739239811897278, 0.37130555510520935, 0.43856456875801086, 0.22701877355575562, 0.5185616612434387, 0.2670614421367645, 0.5007954835891724, 0.44809073209762573, 0.4299007058143616, 0.4986949861049652, 0.47650206089019775, 0.46941378712654114, 0.3438239097595215, 0.3883959949016571, 0.26954495906829834, 0.48803845047950745, 0.756040096282959, 0.5007520318031311, 0.5025090575218201, 0.5311776399612427, 0.5081196427345276, 0.32344841957092285, 0.4955628216266632, 0.48963895440101624, 0.5532816648483276, 0.6695617437362671, 0.23421679437160492, 0.7345995903015137, 0.1665785163640976]"
16,Calvin Coolidge,"[0.7905318140983582, 0.7249455451965332, 0.27677643299102783, 0.858927309513092, 0.42964547872543335, 0.5377882719039917, 0.7348812222480774, 0.6787354350090027, 0.21764101088047028, 0.49615466594696045, 0.49635306000709534, 0.6640394330024719, 0.5943125486373901, 0.4323357045650482, 0.7018206715583801, 0.6279605031013489, 0.5079427361488342, 0.6378799676895142, 0.7681378722190857, 0.4804832935333252, 0.5394681692123413, 0.709838330745697, 0.7265527248382568, 0.7447906136512756, 0.772962212562561, 0.4201468825340271, 0.42009222507476807, 0.24706129729747772, 0.5637941956520081, 0.8088400363922119, 0.5729058980941772, 0.4712710678577423, 0.4727219045162201, 0.6450799703598022, 0.7480664849281311, 0.8456420302391052, 0.6767746210098267, 0.6999629735946655, 0.5975618958473206, 0.6127514839172363, 0.4949701130390167, 0.670550525188446, 0.45441848039627075, 0.7431941032409668, 0.41483205556869507, 0.6499453186988831, 0.7550288438796997, 0.7543506026268005, 0.823156476020813, 0.7259129285812378, 0.5258075594902039, 0.7095332145690918, 0.5003148317337036, 0.48076319694519043, 0.8929910659790039, 0.5789659023284912, 0.5799998044967651, 0.6821370720863342, 0.7695940136909485, 0.5310092568397522, 0.3996266722679138, 0.6918929219245911, 0.7889371514320374, 0.65119469165802, 0.8565579056739807, 0.5551174879074097, 0.6327747106552124, 0.6135779023170471, 0.3895253837108612, 0.27647680044174194, 0.5223991870880127, 0.8334431052207947, 0.4620159864425659, 0.8996533751487732, 0.8394565582275391, 0.7030525803565979, 0.5088486671447754, 0.5633541345596313, 0.6460347771644592, 0.5814247727394104, 0.661928653717041, 0.4931584894657135, 0.6808704137802124, 0.3735405504703522, 0.5388134717941284, 0.5574570894241333, 0.49809256196022034, 0.7580427527427673, 0.5036337375640869, 0.488382488489151, 0.7889789938926697, 0.5931573510169983, 0.6238957643508911, 0.7588300108909607, 0.653128981590271, 0.37928685545921326, 0.3293447196483612, 0.6800029873847961, 0.773593544960022, 0.7250043749809265]"
17,Warren G. Harding,"[0.5803877711296082, 0.8002246022224426, 0.4925360381603241, 0.40149205923080444, 0.09263279289007187, 0.2672320604324341, 0.36046963930130005, 0.5535756349563599, 0.4007158875465393, 0.23428890109062195, 0.2989238202571869, 0.28848591446876526, 0.5059688091278076, 0.23645374178886414, 0.48829612135887146, 0.08543876558542252, 0.3086126446723938, 0.5359680652618408, 0.5652584433555603, 0.05264478549361229, 0.6777600049972534, 0.16951188445091248, 0.38473668694496155, 0.5431636571884155, 0.45136576890945435, 0.46725717186927795, 0.3935372531414032, 0.23555725812911987, 0.4513964354991913, 0.6818351149559021, 0.408885657787323, 0.2352285087108612, 0.5079161524772644, 0.3128674626350403, 0.5013895034790039, 0.2333734929561615, 0.0801047757267952, 0.6012825965881348, 0.5483893156051636, 0.45973750948905945, 0.42205744981765747, 0.25548145174980164, 0.26258590817451477, 0.26531127095222473, 0.4259791970252991, 0.4959990084171295, 0.2596161961555481, 0.41106489300727844, 0.5826292634010315, 0.21580320596694946, 0.6503289937973022, 0.20019108057022095, 0.4806451201438904, 0.4817919135093689, 0.3661232590675354, 0.09857512265443802, 0.2800233066082001, 0.548216700553894, 0.749276876449585, 0.7636185884475708, 0.6961005926132202, 0.3105388283729553, 0.4518590569496155, 0.37107333540916443, 0.4974099099636078, 0.5887519121170044, 0.32536977529525757, 0.5907042622566223, 0.22239792346954346, 0.5792908072471619, 0.48862919211387634, 0.45534461736679077, 0.11244051158428192, 0.18933206796646118, 0.5493764281272888, 0.14756429195404053, 0.5255162715911865, 0.03555355966091156, 0.589968204498291, 0.1375802755355835, 0.44395750761032104, 0.5843186378479004, 0.40757229924201965, 0.2940388023853302, 0.28527772426605225, 0.1765756905078888, 0.3253519833087921, 0.4360034167766571, 0.4686294496059418, 0.24925963580608368, 0.3462526202201843, 0.400022953748703, 0.2938839793205261, 0.04545725882053375, 0.4375200867652893, 0.30091097950935364, 0.40510115027427673, 0.4444669187068939, 0.12484421581029892, 0.15406827628612518]"
18,Woodrow Wilson,"[0.755443274974823, 0.2697197496891022, 0.863411009311676, 0.24759557843208313, 0.6269456744194031, 0.3960791826248169, 0.5414870977401733, 0.11274334788322449, 0.17322182655334473, 0.5267080664634705, 0.40419530868530273, 0.8402653932571411, 0.48019564151763916, 0.48116713762283325, 0.7278475165367126, 0.7226938605308533, 0.24149703979492188, 0.2760047912597656, 0.5060788989067078, 0.5641963481903076, 0.5239417552947998, 0.525529146194458, 0.2517516613006592, 0.8056591153144836, 0.6507836580276489, 0.5825458765029907, 0.5842260718345642, 0.3680865168571472, 0.5505889654159546, 0.5489240288734436, 0.37888970971107483, 0.3816359341144562, 0.6044178605079651, 0.35741719603538513, 0.308847576379776, 0.45469850301742554, 0.7594181895256042, 0.20572833716869354, 0.6915086507797241, 0.08169356733560562, 0.5532327890396118, 0.7398571372032166, 0.44329172372817993, 0.49504026770591736, 0.6724574565887451, 0.4294622838497162, 0.5624022483825684, 0.17027048766613007, 0.7025895118713379, 0.2849223017692566, 0.6993679404258728, 0.6772670745849609, 0.3709297776222229, 0.27980124950408936, 0.5005167126655579, 0.31889036297798157, 0.8894808888435364, 0.4984856843948364, 0.7110083103179932, 0.8809020519256592, 0.3182499408721924, 0.2605750262737274, 0.26824328303337097, 0.5128607153892517, 0.5475528836250305, 0.5239807367324829, 0.6777291297912598, 0.6709785461425781, 0.388201504945755, 0.11788778752088547, 0.8451181650161743, 0.32510462403297424, 0.26340338587760925, 0.7913513779640198, 0.4232645034790039, 0.6008185744285583, 0.8777487277984619, 0.43934065103530884, 0.48198267817497253, 0.5172751545906067, 0.7918877601623535, 0.23357434570789337, 0.7384175062179565, 0.5581432580947876, 0.4566780626773834, 0.4543186128139496, 0.6014838814735413, 0.7437779903411865, 0.7290928363800049, 0.3213861882686615, 0.10759389400482178, 0.6760916709899902, 0.6773694157600403, 0.5121324062347412, 0.5730773210525513, 0.5706932544708252, 0.754628598690033, 0.6474871635437012, 0.647395670413971, 0.19593480229377747]"
19,William Howard Taft,"[0.6574305295944214, 0.8799349069595337, 0.10543324798345566, 0.59963059425354, 0.7295695543289185, 0.9128409028053284, 0.7671336531639099, 0.566983699798584, 0.8846032619476318, 0.6380422115325928, 0.5571088790893555, 0.6777989864349365, 0.835917592048645, 0.4937330186367035, 0.8475576043128967, 0.6256656050682068, 0.8391507267951965, 0.5780819058418274, 0.7149380445480347, 0.913623034954071, 0.8130599856376648, 0.33015745878219604, 0.7830405235290527, 0.5401653051376343, 0.6363697052001953, 0.5261688828468323, 0.6068271994590759, 0.6340709924697876, 0.8527250289916992, 0.6483263373374939, 0.6173937320709229, 0.6176429390907288, 0.8769049644470215, 0.7989028096199036, 0.8229307532310486, 0.8202692866325378, 0.7608588337898254, 0.8577064275741577, 0.6170182228088379, 0.5128017067909241, 0.7897812128067017, 0.8121544718742371, 0.5649544596672058, 0.7642259001731873, 0.5082850456237793, 0.6565810441970825, 0.623600423336029, 0.624474048614502, 0.6627853512763977, 0.8867107033729553, 0.7222006320953369, 0.6988851428031921, 0.6432330012321472, 0.43185678124427795, 0.5351089835166931, 0.43246668577194214, 0.3011261224746704, 0.8217986822128296, 0.8548131585121155, 0.8218485116958618, 0.45934730768203735, 0.6676812171936035, 0.4754519462585449, 0.7256985306739807, 0.5334476232528687, 0.7846090793609619, 0.8689273595809937, 0.6551022529602051, 0.8750012516975403, 0.8812810182571411, 0.45817065238952637, 0.6507278680801392, 0.7224336862564087, 0.6938091516494751, 0.6521669030189514, 0.49139684438705444, 0.822359561920166, 0.21810367703437805, 0.639214813709259, 0.7988536357879639, 0.29051169753074646, 0.5267115235328674, 0.7395674586296082, 0.6747897863388062, 0.7539157271385193, 0.6730432510375977, 0.5921070575714111, 0.8129944801330566, 0.7863566875457764, 0.7577095031738281, 0.617152214050293, 0.3391105830669403, 0.9212496280670166, 0.8053524494171143, 0.8314331769943237, 0.34818604588508606, 0.6728050708770752, 0.09068074822425842, 0.5384910702705383, 0.6436516046524048]"
20,Theodore Roosevelt,"[0.6284924149513245, 0.5628514289855957, 0.8392306566238403, 0.7545334696769714, 0.4714795649051666, 0.903517484664917, 0.836087167263031, 0.7473245859146118, 0.7467086911201477, 0.8781425952911377, 0.9111332297325134, 0.8934937715530396, 0.8227037191390991, 0.7211247682571411, 0.7840973734855652, 0.9026567935943604, 0.8484095931053162, 0.8274821043014526, 0.5375224947929382, 0.8942179083824158, 0.8444463014602661, 0.5076855421066284, 0.7158106565475464, 0.9086933135986328, 0.8134106993675232, 0.6566638946533203, 0.6475809216499329, 0.8958224058151245, 0.7791867852210999, 0.8002010583877563, 0.5810998678207397, 0.47921791672706604, 0.8656962513923645, 0.5762994885444641, 0.48918387293815613, 0.9201802611351013, 0.7785589098930359, 0.817983090877533, 0.4170430898666382, 0.7076050639152527, 0.742267906665802, 0.814764142036438, 0.8795861601829529, 0.8597506880760193, 0.6856609582901001, 0.6649814248085022, 0.8705736994743347, 0.5230423808097839, 0.738829493522644, 0.7974918484687805, 0.8531428575515747, 0.8875042200088501, 0.8669843673706055, 0.6421701908111572, 0.8642890453338623, 0.7225348353385925, 0.8072677254676819, 0.6253615021705627, 0.8580300211906433, 0.7548061609268188, 0.8090953230857849, 0.7013338208198547, 0.7473785877227783, 0.7994673848152161, 0.659934401512146, 0.2930513918399811, 0.7809093594551086, 0.8099796772003174, 0.849443793296814, 0.8164272308349609, 0.8494580388069153, 0.4936900734901428, 0.8798723816871643, 0.740019679069519, 0.8414372205734253, 0.778941810131073, 0.8570601940155029, 0.8891515731811523, 0.7748825550079346, 0.8304229378700256, 0.6349815130233765, 0.4097570478916168, 0.8756725192070007, 0.7358346581459045, 0.7000788450241089, 0.8629148006439209, 0.6668140888214111, 0.7459937930107117, 0.7067368626594543, 0.6625550389289856, 0.45120739936828613, 0.8758537769317627, 0.9002526998519897, 0.8279175758361816, 0.7059803009033203, 0.859820544719696, 0.7593607306480408, 0.7989818453788757, 0.8475878834724426, 0.7387272715568542]"
21,William McKinley,"[0.4227398633956909, 0.8524912595748901, 0.7928821444511414, 0.5522251129150391, 0.6754835247993469, 0.6284732818603516, 0.6744701266288757, 0.7942391633987427, 0.3193293511867523, 0.6591027975082397, 0.5450584888458252, 0.4930860102176666, 0.535083532333374, 0.5145364999771118, 0.8064308166503906, 0.6563718914985657, 0.9683522582054138, 0.9253748059272766, 0.4878639578819275, 0.6008495092391968, 0.882838785648346, 0.1691908985376358, 0.8965554237365723, 0.3659934103488922, 0.5975371599197388, 0.7585535645484924, 0.3549279272556305, 0.6691962480545044, 0.37102383375167847, 0.6534044742584229, 0.9327279329299927, 0.8615888953208923, 0.8290508985519409, 0.9111869931221008, 0.7351312637329102, 0.857512891292572, 0.7849547863006592, 0.8784931302070618, 0.7355931997299194, 0.793901801109314, 0.8798558115959167, 0.6973752379417419, 0.5222193002700806, 0.37125155329704285, 0.6422207951545715, 0.8941062688827515, 0.8033455610275269, 0.3902119994163513, 0.8620237112045288, 0.5093590617179871, 0.7264942526817322, 0.7225726246833801, 0.48145726323127747, 0.8038665652275085, 0.4985336363315582, 0.5145726203918457, 0.265764981508255, 0.6240386962890625, 0.11096940189599991, 0.678813636302948, 0.8154996633529663, 0.60167396068573, 0.7244766354560852, 0.730326235294342, 0.43587037920951843, 0.8690143823623657, 0.8602772951126099, 0.6845245361328125, 0.6161203384399414, 0.8238333463668823, 0.6985831260681152, 0.7736338973045349, 0.8559271097183228, 0.8841309547424316, 0.6802331805229187, 0.7448726296424866, 0.7791321873664856, 0.30791646242141724, 0.40432894229888916, 0.658885657787323, 0.6402987837791443, 0.12986208498477936, 0.8808392882347107, 0.7764865756034851, 0.5937453508377075, 0.5169966816902161, 0.4204220771789551, 0.5592687726020813, 0.779515266418457, 0.5875799655914307, 0.5909801125526428, 0.2898372411727905, 0.6491957306861877, 0.6089147329330444, 0.6860830187797546, 0.4663442075252533, 0.7641153335571289, 0.6500740647315979, 0.7508522868156433, 0.27537810802459717]"
22,Grover Cleveland,"[0.8036271333694458, 0.8830212950706482, 0.5491907596588135, 0.8371995687484741, 0.07719693332910538, 0.7824238538742065, 0.6601609587669373, 0.5996049046516418, 0.6586926579475403, 0.1496741771697998, 0.5263611078262329, 0.05719904229044914, 0.6174543499946594, 0.21817448735237122, 0.8137606978416443, 0.6429600119590759, 0.824088990688324, 0.6577619910240173, 0.6157081723213196, 0.8078448176383972, 0.7597804069519043, 0.7205715179443359, 0.7978007793426514, 0.5914653539657593, 0.556532621383667, 0.748317301273346, 0.46134617924690247, 0.7288135886192322, 0.9144911170005798, 0.7757119536399841, 0.8099849224090576, 0.6212440729141235, 0.7757154107093811, 0.780181884765625, 0.720974862575531, 0.6252237558364868, 0.6605736613273621, 0.7380074858665466, 0.8633439540863037, 0.5569316148757935, 0.7500607967376709, 0.8158234357833862, 0.8165524005889893, 0.6061729192733765, 0.6138643026351929, 0.640714704990387, 0.8200932145118713, 0.8761995434761047, 0.6507769227027893, 0.6987758874893188, 0.21611040830612183, 0.6708051562309265, 0.5243449807167053, 0.7340360283851624, 0.8400469422340393, 0.7440881133079529, 0.8785814642906189, 0.6957271099090576, 0.7697506546974182, 0.854158341884613, 0.8387594819068909, 0.6302928328514099, 0.8300526738166809, 0.905242383480072, 0.6175939440727234, 0.6022397875785828, 0.9168592095375061, 0.7309562563896179, 0.28116509318351746, 0.870084822177887, 0.6491516828536987, 0.35919737815856934, 0.869350016117096, 0.5202425718307495, 0.4977273941040039, 0.6232316493988037, 0.7676630616188049, 0.740571141242981, 0.23790913820266724, 0.9424918293952942, 0.8662885427474976, 0.20633552968502045, 0.32503044605255127, 0.8748757839202881, 0.5308297276496887, 0.10688327252864838, 0.8953741192817688, 0.826227605342865, 0.5374579429626465, 0.5828288197517395, 0.7349648475646973, 0.06892739236354828, 0.6918133497238159, 0.797757625579834, 0.9021713733673096, 0.8031997084617615, 0.4365476071834564, 0.8147223591804504, 0.4145393371582031, 0.7253687381744385]"
