,name,ratings
10,Lyndon B. Johnson,"[0.5574578996747732, 0.7111913720145822, 0.4205894060432911, 0.5747142322361469, 0.34311165660619736, 0.39931003004312515, 0.5287403911352158, 0.2420147154480219, 0.5538439005613327, 0.2706094719469547, 0.5433192383497953, 0.8547253063879907, 0.8049625977873802, 0.8435692470520735, 0.6925041694194078, -0.011787518858909607, -0.02996613085269928, 0.3132717162370682, 0.7243374530225992, 0.12851105630397797, 0.7386869583278894, 0.18698878958821297, 0.3045780975371599, 0.8749743355438113, 0.769711441360414, 0.13999349623918533, 0.8123985044658184, 0.6978879105299711, 0.38193273916840553, 0.41385671123862267, 0.5812402218580246, 0.4745838828384876, -0.1956556811928749, 0.6737097483128309, 0.7624801741912961, 0.6397998128086329, 0.0819183848798275, -0.059122517704963684, 0.20506008714437485, -0.07686416804790497, 0.7195671461522579, -0.11519908905029297, 0.513746615499258, 0.8873671218752861, 0.6465753559023142, 0.4414655212312937, 0.5991082172840834, 0.6212499812245369, 0.44629913941025734, 0.4573860540986061, 0.6178032886236906, 0.5547346509993076, 0.34601029753685, 0.7409218661487103, -0.33240803331136703, 0.5565773490816355, 0.6601041639223695, 0.6177613716572523, 0.305133119225502, 0.5416148062795401, 0.4472971446812153, 0.01520952582359314, 0.12200425192713737, 0.24482933059334755, 0.5367536023259163, 0.4957298170775175, 0.5843865880742669, 0.32474975287914276, 0.7095267176628113, 0.5006982255727053, 0.7825846113264561, 0.6494194082915783, 0.7546319523826241, 0.33970324508845806, 0.7519469782710075, 0.44135573878884315, 0.438915453851223, 0.1695474535226822, 0.3429909963160753, 0.29479122906923294, 0.37092893943190575, 0.5858976095914841, 0.6173465456813574, 0.6901242798194289, 0.5378675628453493, 0.3723154403269291, 0.1718607395887375, 0.4983803331851959, 0.49382835160940886, 0.04126521199941635, 0.1365254744887352, -0.5279604345560074, 0.8108513094484806, 0.8690387685783207, 0.48813002184033394, 0.772354613058269, 0.23706087842583656, 0.6471265144646168, 0.6866786926984787, 0.7135695265606046]"
11,John F. Kennedy,"[0.845879583619535, 0.8671670202165842, 0.8977968725375831, 0.625238973647356, 0.8704672697931528, 0.7949723415076733, 0.7286482620984316, 0.6574052255600691, 0.887879581656307, 0.9027733453549445, 0.8517134878784418, 0.25697463750839233, 0.8829891532659531, 0.890104859136045, 0.3407154493033886, 0.7250569947063923, 0.7978022452443838, 0.8971308721229434, 0.7953927721828222, 0.8165575936436653, 0.925657310988754, 0.6598434429615736, 0.842775322496891, 0.8697137236595154, 0.3485494628548622, 0.8159258002415299, 0.8426294308155775, 0.9418423292227089, 0.9375282470136881, 0.7696339972317219, 0.8406346850097179, 0.8466152874752879, 0.8224028144031763, 0.9011195404455066, 0.8610161105170846, 0.829057558439672, 0.8219874985516071, 0.8779992125928402, 0.74929812643677, 0.5542293768376112, 0.841526254080236, 0.8878503497689962, 0.8650175053626299, 0.7020118944346905, 0.778868556022644, 0.7398462761193514, 0.8684229524806142, 0.7453164150938392, 0.7688832813873887, 0.7683204123750329, 0.9183867927640676, 0.3582325652241707, 0.8724273080006242, 0.6951209772378206, 0.928611162584275, 0.893063866533339, 0.8421582742594182, 0.9188406532630324, 0.7606759667396545, 0.8207544153556228, 0.8942358158528805, 0.8264481872320175, 0.7632090840488672, 0.7234816793352365, 0.8750491170212626, 0.8665641928091645, 0.9418810699135065, 0.8593586124479771, 0.877901827916503, 0.8733992371708155, 0.7866102242842317, 0.8654454099014401, 0.513622660189867, 0.8577185999602079, 0.8975339820608497, 0.7889836318790913, 0.12592845410108566, 0.8048146814107895, 0.829273178242147, 0.8497946625575423, 0.8102883044630289, 0.5939852055162191, 0.7306974492967129, 0.8492428380995989, 0.7473847772926092, 0.90324378432706, 0.8520530499517918, 0.8927392344921827, 0.9081719596870244, 0.22171767055988312, 0.8552198419347405, 0.8164743511006236, 0.848630259744823, 0.6772406185045838, 0.5449972338974476, 0.6911045350134373, 0.7629839787259698, 0.8455869406461716, 0.5625801999121904, 0.8041674671694636]"
12,Dwight D. Eisenhower,"[0.7211281508207321, 0.8487863792106509, 0.8501241225749254, 0.8724282085895538, 0.49939424730837345, 0.2832741104066372, 0.8540731268003583, 0.7844163877889514, 0.884229782037437, 0.6694443672895432, 0.7045357218012214, 0.8189286841079593, 0.7543844226747751, 0.7953558154404163, 0.7386849904432893, 0.8254000954329967, 0.8173472294583917, 0.33360471948981285, 0.6531824432313442, 0.9212659006007016, 0.8825176963582635, 0.6764018880203366, 0.7283322913572192, 0.8143617818132043, 0.8937511621043086, 0.7344936253502965, 0.818187041208148, 0.9021621076390147, 0.6949747297912836, 0.5017611887305975, 0.8995508756488562, 0.8110893499106169, 0.5964617496356368, 0.7951623778790236, 0.6420404771342874, 0.7379631577059627, 0.8625991335138679, 0.6461540888994932, 0.6741916853934526, 0.7624459490180016, 0.8462275941856205, 0.8974149040877819, 0.6802584044635296, 0.4635256826877594, 0.7566133923828602, 0.8210536269471049, 0.7943626483902335, 0.755053567700088, 0.5255970880389214, 0.7571900878101587, 0.6318363044410944, 0.8755318215116858, 0.8395871482789516, 0.4575720187276602, 0.7878997940570116, 0.6267910497263074, 0.5665263030678034, 0.7738662185147405, 0.22270213812589645, 0.9281812384724617, 0.8211185000836849, 0.7058648467063904, 0.8923756470903754, 0.6803943105041981, 0.8780432250350714, 0.6668453495949507, 0.8733567930757999, 0.6649280954152346, 0.3054780252277851, 0.3415435217320919, 0.8759293928742409, 0.5388866793364286, 0.7984865959733725, 0.8390278229489923, 0.3425054997205734, 0.7921390170231462, 0.7082507228478789, 0.7235888205468655, 0.9155085203237832, 0.8628754317760468, 0.9072992550209165, 0.7151562999933958, 0.794069210998714, 0.848425617441535, 0.7817786727100611, 0.7096759341657162, 0.6516773924231529, 0.6884390735067427, 0.5492320843040943, 0.911552001722157, 0.7646466791629791, 0.5641616843640804, 0.9238266600295901, 0.7359307538717985, 0.9054467873647809, 0.816508810967207, 0.8471869635395706, 0.7326475316658616, 0.8665714068338275, 0.9568452327512205]"
13,Harry S. Truman,"[0.6549968663603067, 0.48269715160131454, 0.8031003763899207, -0.44030936434865, 0.4377270080149174, 0.4875485636293888, 0.78207275737077, 0.3792109787464142, 0.4188014529645443, 0.16064049303531647, 0.7177462559193373, 0.4628143962472677, 0.5519130285829306, 0.2875919323414564, 0.6102965287864208, 0.5699510052800179, 0.6948005650192499, 0.7043854538351297, -0.1226256862282753, 0.4898337796330452, 0.7915693819522858, 0.547879172489047, 0.7216594405472279, 0.6048756055533886, 0.5087106116116047, 0.5869297347962856, -0.00957895815372467, 0.602711882442236, 0.5584083721041679, 0.23604528605937958, 0.4722131211310625, 0.32074131816625595, 0.35510365292429924, -0.24070769175887108, 0.3970617800951004, 0.4727865681052208, 0.30182075686752796, 0.6071839109063148, 0.7238288875669241, 0.2067953199148178, 0.6066484330222011, 0.650634603574872, 0.6878188848495483, 0.2915642224252224, 0.653901144862175, 0.5074168583378196, 0.2138269916176796, 0.24130564741790295, 0.6930931871756911, 0.4500930607318878, 0.6687216395512223, 0.8054367881268263, 0.49895871989428997, 0.24165653437376022, 0.4726230585947633, 0.5024051703512669, 0.38424404710531235, 0.4070737697184086, 0.309900738298893, 0.5613276269286871, 0.674712160602212, 0.6715623699128628, -0.3181542828679085, 0.8486226163804531, 0.8149612192064524, 0.4908036980777979, -0.010307177901268005, 0.48529187962412834, 0.5971636287868023, 0.6292154463008046, 0.6092432830482721, -0.20526370406150818, -0.6601000688970089, 0.8110694587230682, 0.300067201256752, 0.17031724005937576, -0.059528425335884094, 0.7625174662098289, 0.748362397775054, 0.35408890433609486, 0.4767557717859745, 0.7139641484245658, 0.10631083697080612, 0.6237610718235373, 0.3135971985757351, 0.529033400118351, 0.15285559743642807, 0.4003891311585903, 0.57786057703197, 0.7741408329457045, 0.2795479744672775, 0.4887278564274311, 0.1558184139430523, 0.33651450648903847, 0.4897816516458988, 0.5720706768333912, 0.37616508454084396, 0.7995262714102864, 0.4671105891466141, 0.5476434547454119]"
14,Franklin D. Roosevelt,"[0.8498237170279026, 0.5460704937577248, 0.49343107640743256, 0.588895920664072, 0.858134675770998, 0.7146536707878113, 0.8895659381523728, 0.8738789828494191, 0.695125974714756, 0.35052939504384995, 0.8287785463035107, 0.8302616300061345, 0.8217056896537542, 0.7037369906902313, 0.8015659675002098, 0.6376698836684227, 0.7706037182360888, 0.7473298609256744, 0.9056584145873785, 0.8720109732821584, 0.6592056211084127, 0.39259497448801994, 0.7195431794971228, 0.7951979618519545, 0.6301023028790951, 0.696990106254816, 0.590389296412468, 0.35776156559586525, 0.4524565823376179, 0.8182561881840229, 0.552250761538744, 0.8085751924663782, 0.6598343402147293, 0.5693105347454548, 0.6950048878788948, 0.5399745441973209, 0.8994364757090807, 0.9068003222346306, 0.7815681602805853, 0.7486476637423038, 0.6624864675104618, 0.8439588183537126, 0.4543909467756748, 0.6146750394254923, 0.8592281192541122, 0.730672474950552, 0.8020099177956581, 0.6465587876737118, 0.8247766569256783, 0.8734257211908698, 0.7266211081296206, 0.6547443903982639, 0.43032072111964226, 0.730264276266098, 0.7305748164653778, 0.6094834711402655, 0.829613946378231, 0.8308829609304667, 0.11354222893714905, 0.7407312877476215, 0.7141758278012276, 0.7890891600400209, 0.5776013843715191, 0.7712143324315548, 0.696001473814249, 0.4567233882844448, 0.8202496087178588, 0.8318032519891858, 0.7338899932801723, 0.6035206355154514, 0.7409445606172085, 0.8121852017939091, 0.7689988929778337, 0.7530801016837358, 0.807470204308629, 0.7698930837213993, 0.834886428900063, 0.715023310855031, 0.6453974917531013, 0.8354007927700877, 0.7429368421435356, 0.7193030137568712, 0.6298417896032333, 0.2942744866013527, 0.588309321552515, 0.9043584102764726, 0.783490045927465, 0.774700578302145, 0.6433605365455151, 0.8540909457951784, 0.8717461284250021, 0.9372750013135374, 0.8626685487106442, 0.6826873905956745, 0.4698954075574875, 0.6171714439988136, 0.8358021546155214, 0.6126263737678528, 0.7270247507840395, 0.796579621732235]"
15,Herbert Hoover,"[0.045919425785541534, 0.6362150842323899, -0.2331245392560959, 0.758792607113719, 0.6262425351887941, -0.01078575849533081, -0.571767657995224, 0.814304887317121, 0.715246232226491, 0.8639963520690799, 0.444867879152298, -0.19841736555099487, 0.7206445783376694, 0.4693675637245178, 0.08465376496315002, 0.30318139493465424, 0.25400735810399055, 0.06916770339012146, 0.010660052299499512, 0.5662659592926502, -0.1537194848060608, 0.6134211793541908, 0.6396122574806213, 0.04531767964363098, -0.3960263170301914, 0.398096963763237, -0.48313072323799133, 0.5256016403436661, 0.2432166486978531, 0.5290091820061207, -0.021233737468719482, 0.5717032421380281, -0.08160679042339325, -0.21608784049749374, -0.3156367465853691, 0.3557969182729721, -0.44442620128393173, 0.6568336375057697, 0.6956021636724472, 0.32142797484993935, 0.3733554445207119, 0.7792972344905138, 0.4865100160241127, 0.5849557407200336, 0.5257343240082264, 0.14543305337429047, 0.5120054632425308, 0.1763320192694664, -0.04054644703865051, 0.10098077729344368, -0.542047630995512, 0.09096270054578781, 0.7659674128517509, -0.47137628868222237, 0.6750859394669533, 0.1674138642847538, 0.13481758534908295, 0.03465396165847778, 0.39907173067331314, -0.2286832630634308, 0.2781263366341591, 0.6260955445468426, 0.08204551786184311, -0.1494508981704712, -0.12478992342948914, 0.7738456018269062, -0.2616170421242714, 0.16582469642162323, 0.30260664969682693, 0.20239457488059998, 0.5109439976513386, 0.4909202940762043, 0.3276781588792801, 0.01889646053314209, -0.4240660257637501, 0.3177434280514717, 0.5677495263516903, 0.473193995654583, 0.501155748963356, 0.12938201427459717, 0.23170016705989838, 0.36209340021014214, 0.7517075389623642, 0.4846588335931301, 0.02189430594444275, 0.42604830488562584, 0.044491589069366455, 0.6506306789815426, 0.5027636960148811, 0.2195882871747017, -0.5147527828812599, 0.5691311322152615, 0.43076225370168686, 0.18408242240548134, 0.45986164174973965, 0.7940619047731161, 0.10462120175361633, 0.2404847890138626, 0.5992120411247015, -0.39231501519680023]"
16,Calvin Coolidge,"[0.5970634184777737, 0.7017128737643361, 0.6775449961423874, 0.7390068108215928, 0.8540028571151197, 0.45050618052482605, 0.24528224766254425, 0.5533089600503445, 0.5824086926877499, 0.6876849699765444, 0.5285391453653574, 0.7030145851895213, 0.4646281525492668, 0.5965897990390658, 0.1807060893625021, 0.182759378105402, 0.6046458184719086, 0.6104463152587414, 0.11781567335128784, 0.5653311554342508, 0.4393636342138052, 0.7354312557727098, 0.17811938375234604, 0.39410346932709217, 0.7963771224021912, 0.5243818182498217, 0.6522571053355932, 0.1936253048479557, 0.17193690314888954, 0.7666346020996571, 0.198354072868824, 0.4927690699696541, 0.7512503331527114, 0.5506427194923162, 0.846737815067172, 0.8301812140271068, 0.23252366110682487, 0.515693761408329, 0.3557136319577694, 0.5050998162478209, 0.7079495368525386, 0.600531917065382, 0.28833882324397564, 0.6495680836960673, 0.5536471009254456, 0.674565177410841, 0.35260041803121567, 0.7066188789904118, 0.6046388484537601, 0.3921617306768894, 0.7998242182657123, 0.5787378214299679, 0.34142596274614334, -0.11832084506750107, 0.8301394782029092, 0.5698614129796624, 0.8089224537834525, 0.735014027915895, 0.5969052277505398, 0.23254548199474812, 0.39037954062223434, 0.5800963416695595, 0.5608888920396566, 0.6056179879233241, 0.619666744954884, 0.25125735998153687, 0.353352477774024, 0.6423757411539555, 0.6986167971044779, 0.39369986951351166, 0.28038615733385086, 0.5071411356329918, 0.273662518709898, 0.7998238587751985, 0.5049377847462893, 0.5341264251619577, 0.6155628263950348, 0.6610520677641034, 0.39955125376582146, 0.2303527034819126, 0.5823994250968099, 0.2677148003131151, 0.35502875596284866, 0.42912907525897026, 0.370590440928936, 0.5979268988594413, 0.5602611750364304, 0.6888770833611488, 0.10245823487639427, 0.8330867290496826, 0.6604409944266081, 0.4674853254109621, 0.5607221648097038, 0.6285871705040336, 0.45313350297510624, 0.4251679591834545, 0.6758570391684771, 0.7274954421445727, 0.4592298027127981, 0.37070438638329506]"
17,Warren G. Harding,"[0.655510863289237, 0.5139504428952932, 0.23614156618714333, 0.6466480847448111, 0.0028363317251205444, -0.3028722517192364, 0.0904943197965622, 0.6021582949906588, 0.583307852037251, 0.03870315104722977, 0.6977797923609614, 0.34001728892326355, 0.7580843376927078, 0.3522782474756241, 0.31458844617009163, -0.03400377929210663, 0.3040824234485626, 0.8122171857394278, 0.6307771392166615, -0.16383754462003708, 0.8530325889587402, 0.4400717932730913, -0.008005455136299133, 0.76395399030298, 0.4057901054620743, 0.5606441292911768, 0.2584966644644737, 0.02887582778930664, 0.8752509588375688, 0.13326040282845497, 0.3518320471048355, 0.32374297454953194, 0.8969952743500471, 0.5915968166664243, 0.7722911201417446, 0.283839114010334, 0.5797726735472679, 0.7901914436370134, 0.4734950913116336, 0.7056679632514715, 0.13251154124736786, 0.7188617084175348, 0.807280108332634, 0.10036464780569077, 0.6669226493686438, 0.3535851575434208, -0.1300756186246872, 0.6721179839223623, 0.7332327654585242, 0.45316554605960846, 0.5648289266973734, 0.8455621199682355, 0.10030252486467361, 0.12725907564163208, -0.2758709043264389, 0.018954060971736908, 0.33870850689709187, 0.49374446645379066, 0.6814105864614248, 0.6134168086573482, 0.3551901578903198, 0.566041155718267, 0.7903074165806174, 0.017629429697990417, 0.7760710027068853, -0.06972058117389679, -0.046688348054885864, 0.6631061062216759, 0.6033332049846649, 0.4351317994296551, -0.3553846552968025, 0.20650293678045273, 0.881866323761642, 0.2151600793004036, 0.44221702218055725, 0.39255620911717415, 0.7470495365560055, 0.06232070177793503, 0.45039261132478714, 0.13725082203745842, 0.8420409765094519, 0.7566550355404615, 0.501367662101984, 0.055408090353012085, 0.724657179787755, 0.4430933929979801, 0.6844252701848745, 0.8176961755380034, 0.7596420207992196, -0.5075736287981272, 0.25383391603827477, 0.3490867577493191, 0.5263298284262419, -0.10918077826499939, 0.7615740448236465, 0.23294859007000923, 0.262785404920578, 0.3198317065834999, 0.4874294884502888, 0.42263225466012955]"
18,Woodrow Wilson,"[0.9212961210869253, 0.6165554523468018, 0.740740617737174, 0.23275712504982948, 0.052565328776836395, 0.684911853633821, 0.17432107776403427, 0.31118597835302353, 0.7881858563050628, 0.7547237975522876, 0.7334589092060924, 0.9260068596340716, 0.6523130554705858, 0.24734144657850266, 0.8551093596033752, 0.20749890431761742, 0.6731924507766962, 0.5821621138602495, 0.5371233876794577, 0.5193122494965792, 0.408447053283453, 0.3244842439889908, 0.48491020128130913, 0.8524284791201353, 0.6933758407831192, 0.6743475310504436, 0.7351000495254993, 0.5274996794760227, 0.4227296765893698, 0.07065432518720627, 0.5961880581453443, 0.418068066239357, 0.6819817814975977, 0.6621033456176519, 0.5657782051712275, 0.7204131968319416, 0.634648802690208, 0.46768227964639664, 0.8209758410230279, 0.3357131201773882, 0.8392316689714789, 0.8240626500919461, 0.5064351931214333, 0.8554526343941689, 0.4803850073367357, 0.627964036539197, 0.6046439483761787, 0.04407831281423569, 0.710287919268012, 0.7381720719859004, 0.7857173252850771, 0.7828931463882327, 0.648672484792769, 0.322593430057168, 0.23543382436037064, 0.6372944815084338, 0.5424905531108379, 0.6229256112128496, 0.6100771715864539, 0.8955554026179016, 0.40033875964581966, 0.471471244469285, 0.38729970529675484, 0.6009357590228319, 0.7620208133012056, 0.795233559794724, 0.6308175399899483, 0.8072784505784512, 0.2408718541264534, 0.4651782363653183, 0.7111654281616211, 0.6641624448820949, 0.3501869849860668, 0.8011489044874907, 0.3274998851120472, 0.36240731179714203, 0.8544591069221497, 0.406001515686512, 0.3378468453884125, 0.6974776396527886, 0.6927975360304117, 0.537942273542285, 0.7520276410505176, 0.6733607482165098, 0.5481067653745413, 0.6858065985143185, 0.33495235070586205, 0.6144684236496687, 0.7483426239341497, 0.28807995095849037, 0.05405532568693161, 0.8076948523521423, 0.38764310255646706, 0.6014181990176439, 0.6006400203332305, 0.6457016877830029, 0.7843191372230649, 0.8026400171220303, 0.7020243918523192, 0.6698319222778082]"
19,William Howard Taft,"[0.7592772385105491, 0.7264903411269188, 0.036064665764570236, 0.7770116850733757, 0.8028000360354781, 0.5597702721133828, 0.7839280376210809, 0.80816818960011, 0.6424324903637171, 0.7172387102618814, 0.8314860118553042, 0.6852552322670817, 0.7375998860225081, 0.49228355195373297, 0.8915325906127691, 0.808503245934844, 0.30952033400535583, 0.7938366862945259, 0.8311772840097547, 0.8495116252452135, 0.5413412852212787, 0.6973974062129855, 0.8969888715073466, 0.5157657461240888, 0.8783084945753217, 0.7996513480320573, 0.6178927253931761, 0.5532156946137547, 0.7917922371998429, 0.7897064806893468, 0.6606150735169649, 0.7579848887398839, 0.891739315353334, 0.8202142789959908, 0.756716244854033, 0.3640485554933548, 0.788146810606122, 0.8309802142903209, 0.7646886073052883, 0.5416002869606018, 0.6077069463208318, 0.702995328232646, 0.7317399103194475, 0.7696039769798517, 0.5225674072280526, 0.790312372148037, 0.8388019222766161, 0.860915913246572, 0.7178384019061923, 0.8759666946716607, 0.6364313280209899, 0.40753497928380966, 0.8259212328121066, 0.6742521757259965, 0.20043612271547318, 0.4129586573690176, 0.2584891617298126, 0.9199472735635936, 0.5530651602894068, 0.539240337908268, 0.6258285604417324, 0.7225819174200296, 0.530510101467371, 0.8850809149444103, 0.7217252403497696, 0.3753022011369467, 0.5148800872266293, 0.795205189846456, 0.6564616849645972, 0.6783727360889316, 0.23329012840986252, 0.7993875332176685, 0.6847657654434443, 0.751306377351284, 0.8333715558983386, 0.6376038584858179, 0.8549980367533863, 0.5980394147336483, 0.5094607323408127, 0.5703147193416953, 0.5681867273524404, 0.8193850321695209, 0.790488438680768, 0.5379378031939268, 0.8920904770493507, 0.6930206976830959, 0.6354542784392834, 0.807897281832993, 0.7850142829120159, 0.6544579938054085, 0.49845105968415737, 0.5075176479294896, 0.864614263176918, 0.5911420434713364, 0.6706761978566647, 0.736890897154808, 0.8169522192329168, 0.39805000089108944, 0.8482567821629345, 0.7666038116440177]"
20,Theodore Roosevelt,"[0.707695166580379, 0.4388931728899479, 0.7327277986332774, 0.6938061695545912, 0.5209288084879518, 0.8829420087859035, 0.8230188386514783, 0.7126348186284304, 0.8370793256908655, 0.8449321985244751, 0.8723337268456817, 0.7885547615587711, 0.9046855149790645, 0.8263099966570735, 0.8744176886975765, 0.8719093939289451, 0.7991737080737948, 0.8028841521590948, 0.8620316814631224, 0.908146895468235, 0.5450172666460276, 0.5840904079377651, 0.8655275907367468, 0.8394679874181747, 0.5921153407543898, 0.7352623715996742, 0.16769728064537048, 0.89101796830073, 0.7815445885062218, 0.8502566469833255, 0.4147286582738161, 0.47841368056833744, 0.749456581659615, 0.8144194548949599, 0.7937604347243905, 0.9140888992697, 0.8098146244883537, 0.8150186780840158, 0.49097676388919353, 0.8187593435868621, 0.8606753256171942, 0.8293222552165389, 0.8612735690549016, 0.8583918940275908, 0.5996190067380667, 0.8773907897993922, 0.5352413430809975, 0.30789891444146633, 0.8556771678850055, 0.8275736775249243, 0.9005273543298244, 0.704945171251893, 0.7790767755359411, 0.8871693569235504, 0.7193321660161018, 0.7316523138433695, 0.8646646700799465, 0.7100866623222828, 0.9113001832738519, 0.7850528489798307, 0.6133430730551481, 0.7265650201588869, 0.8862555157393217, 0.7807375080883503, 0.7402050364762545, 0.8180670831352472, 0.6812300588935614, 0.7043994562700391, 0.9027836411260068, 0.9123881598934531, 0.6807892378419638, 0.8410265417769551, 0.7985065542161465, 0.758204622194171, 0.8699316373094916, 0.8742724638432264, 0.7628936655819416, 0.8746707588434219, 0.7939365860074759, 0.7992244437336922, 0.8661010479554534, 0.6542308712378144, 0.8528641695156693, 0.7451645918190479, 0.5366864409297705, 0.6309630256146193, 0.7881391439586878, 0.7676932895556092, 0.8364246357232332, 0.6412699716165662, 0.6885420083999634, 0.8205536166206002, 0.9011805569753051, 0.7931555369868875, 0.7954539246857166, 0.8689354322850704, 0.6139136403799057, 0.7267446182668209, 0.8553787218406796, 0.681612865999341]"
21,William McKinley,"[0.22664814442396164, 0.7315591648221016, 0.6319226510822773, 0.42661068961024284, 0.3412070758640766, 0.7492252709344029, 0.6727200299501419, 0.8191223358735442, -0.23333147913217545, 0.8448281637392938, 0.6689849514514208, 0.6627864390611649, 0.7331737298518419, 0.2794850803911686, 0.7338938433676958, 0.4401093199849129, 0.5998939797282219, 0.7083737626671791, -0.4320424944162369, 0.6422030758112669, 0.8586576022207737, 0.7020028382539749, 0.5801496207714081, 0.7363147083669901, 0.4134507570415735, 0.7564312666654587, 0.6336590405553579, 0.7128334473818541, 0.6373607870191336, 0.7454399634152651, 0.7945427559316158, 0.8396258624270558, 0.8965031048282981, 0.7583007868379354, 0.680298276245594, 0.895870313514024, 0.5738641768693924, 0.6321291849017143, 0.7669256422668695, 0.7673312574625015, 0.8785568224266171, 0.7866939408704638, 0.0791846513748169, 0.310830295085907, 0.85793730430305, 0.7350164884701371, 0.7862113732844591, 0.7907559592276812, 0.8270349279046059, 0.7721147714182734, 0.38208506256341934, 0.3133929967880249, 0.6775978049263358, 0.6331723779439926, 0.7702167006209493, -0.3697238303720951, 0.4535221755504608, 0.7802593959495425, 0.6410556128248572, 0.5417192224413157, 0.7263678014278412, 0.5997626911848783, 0.22824876010417938, 0.4361763224005699, 0.09430992044508457, 0.8029484823346138, 0.8418119922280312, 0.18689075857400894, 0.48481710627675056, 0.738288483582437, 0.5230061411857605, 0.8396158376708627, 0.7304797992110252, 0.8636361816897988, 0.8796791061758995, 0.7748547233641148, 0.7800134886056185, 0.6831451002508402, 0.8006827151402831, 0.6253954023122787, 0.7188805900514126, 0.30837053805589676, 0.8835584465414286, 0.5970530454069376, 0.6266526635736227, 0.5895043760538101, 0.6003214288502932, 0.6096450425684452, 0.6383912675082684, 0.688113359734416, 0.8248877506703138, 0.0929567888379097, 0.5966943632811308, 0.8322425549849868, 0.7576571861281991, 0.7435002587735653, 0.7919508591294289, 0.657315956428647, 0.767984451726079, 0.7509752660989761]"
22,Grover Cleveland,"[0.8369373409077525, 0.8005969375371933, 0.2367868758738041, 0.6941502979025245, 0.49495652690529823, 0.8254226259887218, 0.7795313596725464, 0.572133026085794, 0.33940690010786057, 0.6343467459082603, 0.447018351405859, 0.6927773300558329, 0.43129093758761883, 0.4505205862224102, 0.6529133561998606, 0.7211752217262983, 0.8194279568269849, 0.6264137281104922, 0.5200382471084595, 0.6421466218307614, 0.8594615580514073, 0.6638313755393028, 0.5270672291517258, 0.7924954909831285, 0.35179707035422325, 0.706079681403935, 0.6967908386141062, 0.7908458337187767, 0.8753637131303549, 0.8981965500861406, 0.7228319812566042, 0.7615963155403733, 0.8334082919172943, 0.6737322900444269, 0.8330085659399629, 0.7595241507515311, 0.4931322578340769, 0.8188013220205903, 0.5548512898385525, 0.6607178123667836, 0.6864937357604504, 0.6473779734224081, 0.7653324520215392, 0.5501295104622841, 0.618783313781023, 0.6429453343153, 0.6474143713712692, 0.5673147030174732, 0.6066649649292231, 0.7238208390772343, 0.5881527923047543, 0.6274684704840183, 0.5353354010730982, 0.6736938562244177, 0.8554896283894777, 0.5397414285689592, 0.43991725519299507, 0.45575003139674664, 0.7293446958065033, 0.9271827866323292, 0.38015352189540863, 0.2411104440689087, 0.8350401134230196, 0.49104154109954834, 0.6719497162848711, 0.6970011228695512, 0.7297577457502484, 0.3767913840711117, 0.5511498125270009, 0.8119928259402514, 0.903440666384995, 0.7861999860033393, 0.5830911239609122, 0.696318325586617, 0.33816937915980816, 0.5924337580800056, 0.7887381138280034, 0.7556975474581122, 0.5889580314978957, 0.8406787700951099, 0.6528748702257872, 0.5069134701043367, 0.36348242312669754, 0.6954346112906933, 0.5507290586829185, 0.5526832286268473, 0.8091795104555786, 0.8194490978494287, 0.6634528543800116, 0.5803622826933861, 0.4549831245094538, 0.5695491582155228, 0.8499809158965945, 0.7707772003486753, 0.8449571179226041, 0.7029392281547189, 0.39658018201589584, 0.7602391000837088, 0.687396228313446, 0.746524041518569]"
