,name,ratings
10,Lyndon B. Johnson,"[0.5574583057314157, 0.7111916476860642, 0.42058873921632767, 0.5747140571475029, 0.3431113585829735, 0.39930956810712814, 0.5287415944039822, 0.24201511405408382, 0.5538436276838183, 0.2706097699701786, 0.5433190204203129, 0.8547253063879907, 0.8049626890569925, 0.8435694333165884, 0.692503422498703, -0.011786609888076782, -0.02996686100959778, 0.313269279897213, 0.7243374269455671, 0.12851117551326752, 0.7386869909241796, 0.1869886852800846, 0.30457745119929314, 0.8749741483479738, 0.7697114748880267, 0.13999292626976967, 0.8123984578996897, 0.697887459769845, 0.38193193078041077, 0.41385702788829803, 0.5812395308166742, 0.47458284348249435, -0.19565682858228683, 0.6737097520381212, 0.7624802635982633, 0.6397997420281172, 0.0819188728928566, -0.059124208986759186, 0.2050597295165062, -0.07686461508274078, 0.7195671647787094, -0.1151987686753273, 0.5137461330741644, 0.8873671302571893, 0.6465753018856049, 0.4414659980684519, 0.5991081558167934, 0.6212499942630529, 0.4462975300848484, 0.4573854170739651, 0.6178028965368867, 0.5547352209687233, 0.3460114859044552, 0.7409207113087177, -0.3324051648378372, 0.5565771590918303, 0.660103508271277, 0.6177613381296396, 0.3051339164376259, 0.5416149366647005, 0.4472969062626362, 0.015209883451461792, 0.12200380861759186, 0.24483144655823708, 0.5367540791630745, 0.4957281108945608, 0.5843865144997835, 0.3247493803501129, 0.7095262352377176, 0.5006981864571571, 0.782584703527391, 0.6494190050289035, 0.7546320483088493, 0.3397038970142603, 0.7519473014399409, 0.4413554333150387, 0.43891511857509613, 0.1695466861128807, 0.3429908510297537, 0.2947912886738777, 0.37093065679073334, 0.5858963262289762, 0.6173469014465809, 0.6901246048510075, 0.5378656983375549, 0.3723146431148052, 0.17185981199145317, 0.4983813092112541, 0.4938286114484072, 0.041264697909355164, 0.13652607798576355, -0.5279606357216835, 0.810851271264255, 0.8690391979180276, 0.48813057132065296, 0.7723549921065569, 0.23706155642867088, 0.6471269857138395, 0.6866787075996399, 0.7135692974552512]"
11,John F. Kennedy,"[0.8458789894357324, 0.867167173884809, 0.8977968781255186, 0.6252391897141933, 0.870467409491539, 0.7949729301035404, 0.7286485657095909, 0.6574058141559362, 0.8878795406781137, 0.9027733579277992, 0.8517136517912149, 0.2569722831249237, 0.882989046163857, 0.8901048628613353, 0.3407146632671356, 0.7250565402209759, 0.7978025209158659, 0.8971308767795563, 0.7953924043104053, 0.8165576495230198, 0.9256573147140443, 0.659843685105443, 0.8427747888490558, 0.8697135513648391, 0.34854932874441147, 0.8159257546067238, 0.8426293823868036, 0.9418423408642411, 0.937528211157769, 0.7696346342563629, 0.8406343050301075, 0.8466153955087066, 0.8224030397832394, 0.9011195581406355, 0.8610159102827311, 0.8290576515719295, 0.8219875767827034, 0.877999615855515, 0.74929812643677, 0.554229499772191, 0.8415264124050736, 0.8878505546599627, 0.8650179207324982, 0.7020117733627558, 0.7788687013089657, 0.7398465070873499, 0.8684229059144855, 0.7453162223100662, 0.7688829666003585, 0.7683208268135786, 0.9183866796083748, 0.3582320809364319, 0.872427518479526, 0.6951204631477594, 0.9286111746914685, 0.8930641212500632, 0.8421584102325141, 0.9188405284658074, 0.7606758028268814, 0.8207541219890118, 0.8942358251661062, 0.8264481369405985, 0.7632087618112564, 0.7234818581491709, 0.8750488115474582, 0.8665643157437444, 0.9418811989016831, 0.8593586962670088, 0.8779020179063082, 0.873399306088686, 0.7866105129942298, 0.8654453027993441, 0.5136236138641834, 0.8577184332534671, 0.897534117102623, 0.7889835368841887, 0.12593010067939758, 0.8048146311193705, 0.8292731838300824, 0.8497936613857746, 0.8102882551029325, 0.5939851403236389, 0.7306971903890371, 0.8492432394996285, 0.7473844792693853, 0.9032437996938825, 0.8520528674125671, 0.892739369533956, 0.9081719047389925, 0.2217196822166443, 0.8552194833755493, 0.8164742104709148, 0.8486302187666297, 0.6772403083741665, 0.5449971780180931, 0.6911046877503395, 0.762984742410481, 0.8455869597382843, 0.5625798730179667, 0.8041674867272377]"
12,Dwight D. Eisenhower,"[0.7211279151961207, 0.8487860839813948, 0.8501240089535713, 0.8724281522445381, 0.49939482659101486, 0.2832743637263775, 0.8540728911757469, 0.7844169065356255, 0.8842296600341797, 0.6694443309679627, 0.7045351201668382, 0.8189288387075067, 0.7543840110301971, 0.795355411246419, 0.7386847482994199, 0.8254001941531897, 0.8173474268987775, 0.3336037304252386, 0.6531819086521864, 0.9212658447213471, 0.8825177038088441, 0.6764010563492775, 0.7283325605094433, 0.8143614307045937, 0.893751114141196, 0.7344933990389109, 0.8181869369000196, 0.9021619260311127, 0.6949744857847691, 0.5017609149217606, 0.8995508905500174, 0.8110891738906503, 0.5964616062119603, 0.7951623499393463, 0.6420398792251945, 0.7379629816859961, 0.8625988885760307, 0.6461538411676884, 0.6741914581507444, 0.7624457702040672, 0.8462274917401373, 0.8974151201546192, 0.6802581641823053, 0.4635256938636303, 0.7566127888858318, 0.821053508669138, 0.7943621091544628, 0.7550532575696707, 0.5255968235433102, 0.7571900729089975, 0.6318363565951586, 0.8755317628383636, 0.8395870896056294, 0.45757176354527473, 0.7878997586667538, 0.6267909910529852, 0.5665251687169075, 0.7738661970943213, 0.2227017730474472, 0.9281812505796552, 0.8211184339597821, 0.70586490444839, 0.8923758403398097, 0.6803946839645505, 0.8780430583283305, 0.6668450888246298, 0.8733568098396063, 0.66492741368711, 0.30547811836004257, 0.3415437862277031, 0.8759294664487243, 0.5388857759535313, 0.798486496321857, 0.8390279747545719, 0.34250519424676895, 0.7921390347182751, 0.7082502972334623, 0.7235890813171864, 0.9155083457008004, 0.8628754485398531, 0.9072992019355297, 0.7151562813669443, 0.7940693497657776, 0.8484258744865656, 0.7817788906395435, 0.7096756119281054, 0.6516769658774137, 0.688438524492085, 0.5492322370409966, 0.9115520706400275, 0.7646463252604008, 0.5641610845923424, 0.92382653336972, 0.7359304763376713, 0.9054466751404107, 0.8165083890780807, 0.8471869700588286, 0.7326476741582155, 0.8665714310482144, 0.9568452374078333]"
13,Harry S. Truman,"[0.6549967937171459, 0.4826977327466011, 0.803100099787116, -0.4403104744851589, 0.4377259239554405, 0.4875485487282276, 0.7820727080106735, 0.37920963019132614, 0.41880034282803535, 0.16064006090164185, 0.7177459141239524, 0.4628137927502394, 0.5519119538366795, 0.28759212605655193, 0.610297067090869, 0.5699511114507914, 0.6948008174076676, 0.7043858207762241, -0.12262636423110962, 0.48983338847756386, 0.7915694285184145, 0.5478784628212452, 0.7216591890901327, 0.6048751547932625, 0.5087109841406345, 0.5869294367730618, -0.009580165147781372, 0.6027106642723083, 0.5584065839648247, 0.2360449582338333, 0.47221352718770504, 0.32074131444096565, 0.355103250592947, -0.24070709571242332, 0.39706132747232914, 0.47278578858822584, 0.3018213100731373, 0.6071836184710264, 0.72382877394557, 0.20679566636681557, 0.6066487757489085, 0.6506334552541375, 0.6878187321126461, 0.291564280167222, 0.6539010591804981, 0.5074160881340504, 0.21382677555084229, 0.24130558781325817, 0.6930933920666575, 0.4500929918140173, 0.6687221629545093, 0.8054364891722798, 0.49895770847797394, 0.24165582284331322, 0.4726229440420866, 0.5024051647633314, 0.38424402475357056, 0.40707408636808395, 0.3099004812538624, 0.5613270327448845, 0.6747117154300213, 0.671561237424612, -0.3181537017226219, 0.8486223872750998, 0.8149609910324216, 0.49080351553857327, -0.010307729244232178, 0.48529197461903095, 0.5971639826893806, 0.6292160404846072, 0.6092431526631117, -0.20526545494794846, -0.6600989885628223, 0.8110691187903285, 0.3000672087073326, 0.17031695693731308, -0.05952772498130798, 0.762516493909061, 0.7483625430613756, 0.35408869944512844, 0.4767547883093357, 0.7139644091948867, 0.10631149262189865, 0.6237607318907976, 0.31359661743044853, 0.529033038765192, 0.15285339951515198, 0.4003888927400112, 0.5778604745864868, 0.7741405460983515, 0.2795468121767044, 0.48872633650898933, 0.15581905841827393, 0.3365141376852989, 0.48978123627603054, 0.5720694325864315, 0.3761640600860119, 0.7995264697819948, 0.46711011230945587, 0.5476434826850891]"
14,Franklin D. Roosevelt,"[0.8498235465958714, 0.5460695438086987, 0.49343056604266167, 0.5888945534825325, 0.8581346310675144, 0.7146528791636229, 0.8895655972883105, 0.8738788012415171, 0.6951253637671471, 0.3505283370614052, 0.8287789281457663, 0.8302619596943259, 0.8217054661363363, 0.7037365958094597, 0.8015663120895624, 0.637669462710619, 0.7706042006611824, 0.7473296783864498, 0.9056585598737001, 0.8720109835267067, 0.6592055633664131, 0.39259422570466995, 0.7195431999862194, 0.7951978519558907, 0.6301020532846451, 0.6969897039234638, 0.5903888046741486, 0.35776276141405106, 0.4524565301835537, 0.8182562803849578, 0.5522504653781652, 0.8085749503225088, 0.6598340272903442, 0.569310525432229, 0.6950042545795441, 0.5399747770279646, 0.8994364812970161, 0.9068002142012119, 0.7815682422369719, 0.7486481443047523, 0.6624859981238842, 0.843958836980164, 0.4543900415301323, 0.6146739441901445, 0.85922806058079, 0.7306724414229393, 0.8020092975348234, 0.646559089422226, 0.8247762694954872, 0.8734256746247411, 0.7266209442168474, 0.6547438576817513, 0.43032022193074226, 0.730263777077198, 0.7305747605860233, 0.6094832997769117, 0.8296141549944878, 0.8308826964348555, 0.11354203522205353, 0.7407309357076883, 0.714175695553422, 0.789089085534215, 0.5775999277830124, 0.7712144739925861, 0.6960009820759296, 0.4567229300737381, 0.8202495686709881, 0.8318030862137675, 0.7338899802416563, 0.6035208366811275, 0.7409449890255928, 0.8121849084272981, 0.7689988221973181, 0.7530802432447672, 0.8074702750891447, 0.7698929607868195, 0.8348865387961268, 0.7150228321552277, 0.645397687330842, 0.8354008691385388, 0.742936547845602, 0.7193032819777727, 0.6298417095094919, 0.29427311569452286, 0.5883083678781986, 0.9043584167957306, 0.7834896985441446, 0.7747005950659513, 0.6433606073260307, 0.8540908424183726, 0.8717462932690978, 0.9372748746536672, 0.862668490037322, 0.6826877295970917, 0.46989528089761734, 0.6171710975468159, 0.8358023669570684, 0.6126260720193386, 0.727025493979454, 0.7965797074139118]"
15,Herbert Hoover,"[0.04591893404722214, 0.6362146660685539, -0.2331247329711914, 0.7587921563535929, 0.6262408047914505, -0.010786056518554688, -0.5717678405344486, 0.8143047755584121, 0.7152457386255264, 0.8639963110908866, 0.44486795365810394, -0.19841818511486053, 0.7206436321139336, 0.46936577185988426, 0.08465158939361572, 0.30318087339401245, 0.2540068253874779, 0.06916888058185577, 0.01066039502620697, 0.5662665106356144, -0.15372119843959808, 0.6134220138192177, 0.6396129671484232, 0.04531768709421158, -0.3960268907248974, 0.39809640124440193, -0.48313046246767044, 0.5256015807390213, 0.2432156354188919, 0.529008723795414, -0.021234437823295593, 0.5717021822929382, -0.08160598576068878, -0.21608825773000717, -0.3156375139951706, 0.3557966873049736, -0.4444285184144974, 0.6568328440189362, 0.6956021636724472, 0.32142744213342667, 0.37335485965013504, 0.7792969346046448, 0.4865112379193306, 0.5849550664424896, 0.525733694434166, 0.14543259888887405, 0.5120046846568584, 0.1763303205370903, -0.04054717719554901, 0.10098038241267204, -0.5420474968850613, 0.09096289426088333, 0.7659670086577535, -0.47137609124183655, 0.6750866267830133, 0.16741317138075829, 0.13481548428535461, 0.0346529483795166, 0.39907051622867584, -0.22868359088897705, 0.27812377363443375, 0.6260951459407806, 0.08204523473978043, -0.14945299178361893, -0.12479019165039062, 0.7738451920449734, -0.2616182491183281, 0.16582303494215012, 0.3026042655110359, 0.20239467918872833, 0.5109432004392147, 0.49092085659503937, 0.32767805457115173, 0.0188959538936615, -0.4240666590631008, 0.3177434615790844, 0.5677486583590508, 0.4731933996081352, 0.501154862344265, 0.1293826848268509, 0.23170062899589539, 0.36209291592240334, 0.7517070472240448, 0.4846593476831913, 0.021892741322517395, 0.42604778334498405, 0.04449067264795303, 0.6506306976079941, 0.5027619674801826, 0.21958670020103455, -0.5147540643811226, 0.5691293440759182, 0.43076152354478836, 0.18408259376883507, 0.45986010879278183, 0.7940617352724075, 0.10461941361427307, 0.24048469960689545, 0.599211947992444, -0.3923151195049286]"
16,Calvin Coolidge,"[0.5970627870410681, 0.7017138712108135, 0.6775454971939325, 0.7390065565705299, 0.8540025088004768, 0.450506285764277, 0.24528180062770844, 0.5533088752999902, 0.5824079737067223, 0.6876838244497776, 0.5285387989133596, 0.703015255741775, 0.4646268729120493, 0.5965905888006091, 0.18070701695978642, 0.18275941349565983, 0.604645436629653, 0.6104461494833231, 0.1178147979080677, 0.5653309691697359, 0.4393629841506481, 0.7354305004701018, 0.1781187504529953, 0.39410371519625187, 0.7963771484792233, 0.5243817418813705, 0.652256628498435, 0.19362445920705795, 0.17193717509508133, 0.766634089872241, 0.19835305958986282, 0.49276780895888805, 0.7512502428144217, 0.550642229616642, 0.8467380087822676, 0.8301810957491398, 0.23252298682928085, 0.5156936701387167, 0.35571325197815895, 0.5050995964556932, 0.707950422540307, 0.6005314588546753, 0.28833819180727005, 0.6495675453916192, 0.5536474827677011, 0.6745652332901955, 0.3526008538901806, 0.7066187784075737, 0.6046374924480915, 0.39216191321611404, 0.7998246541246772, 0.5787371648475528, 0.34142494946718216, -0.11832113564014435, 0.8301396491006017, 0.5698610944673419, 0.8089227303862572, 0.735014365054667, 0.5969043299555779, 0.23254484869539738, 0.3903784193098545, 0.5800958629697561, 0.5608861371874809, 0.6056176954880357, 0.6196666825562716, 0.25125627592206, 0.3533523138612509, 0.6423754636198282, 0.6986166872084141, 0.3937000632286072, 0.2803865000605583, 0.5071397125720978, 0.2736625261604786, 0.7998238764703274, 0.5049374010413885, 0.5341263674199581, 0.6155617330223322, 0.6610521925613284, 0.39955081045627594, 0.23035204224288464, 0.5823990432545543, 0.2677146904170513, 0.3550283908843994, 0.4291296415030956, 0.37059085071086884, 0.5979267377406359, 0.5602605324238539, 0.6888766707852483, 0.10245797038078308, 0.8330870419740677, 0.6604408416897058, 0.46748435124754906, 0.5607217587530613, 0.6285871993750334, 0.45313389226794243, 0.42516735941171646, 0.6758565567433834, 0.7274956479668617, 0.4592287167906761, 0.3707040213048458]"
17,Warren G. Harding,"[0.6555111166089773, 0.5139505304396152, 0.236140888184309, 0.6466491911560297, 0.002836175262928009, -0.30287256836891174, 0.09049413353204727, 0.6021587233990431, 0.5833076667040586, 0.03870227187871933, 0.6977813011035323, 0.3400168679654598, 0.7580839246511459, 0.35227757692337036, 0.3145880177617073, -0.0340036079287529, 0.3040833864361048, 0.8122171820141375, 0.6307785334065557, -0.1638379842042923, 0.8530323468148708, 0.44007318653166294, -0.008004903793334961, 0.7639539269730449, 0.4057898744940758, 0.5606451239436865, 0.2584969773888588, 0.028876230120658875, 0.875251105055213, 0.13326048105955124, 0.3518313765525818, 0.323742400854826, 0.8969955332577229, 0.5915962792932987, 0.7722913157194853, 0.28383931890130043, 0.5797734577208757, 0.7901916466653347, 0.4734947746619582, 0.7056680861860514, 0.13251227885484695, 0.7188623696565628, 0.8072801707312465, 0.1003648117184639, 0.6669231653213501, 0.35358629934489727, -0.13007526844739914, 0.67211898509413, 0.7332328325137496, 0.4531656689941883, 0.5648285504430532, 0.8455623760819435, 0.10030195116996765, 0.12725838273763657, -0.2758691683411598, 0.018954165279865265, 0.3387094810605049, 0.49374475702643394, 0.6814111303538084, 0.6134173041209579, 0.3551904857158661, 0.566040899604559, 0.7903070077300072, 0.017631396651268005, 0.7760708881542087, -0.06972135603427887, -0.04668806493282318, 0.663106007501483, 0.6033333092927933, 0.4351319447159767, -0.3553848937153816, 0.20650209486484528, 0.8818666287697852, 0.21516147255897522, 0.4422169104218483, 0.39255694299936295, 0.7470497917383909, 0.062320172786712646, 0.45039311796426773, 0.1372513584792614, 0.8420412903651595, 0.7566555552184582, 0.5013686902821064, 0.05540842562913895, 0.724657810293138, 0.4430934078991413, 0.6844255207106471, 0.817696045152843, 0.7596418485045433, -0.5075733512639999, 0.25383200868964195, 0.34908679500222206, 0.5263295695185661, -0.10918226093053818, 0.761574188247323, 0.2329511195421219, 0.26278524845838547, 0.31983112171292305, 0.4874285291880369, 0.4226318448781967]"
18,Woodrow Wilson,"[0.9212958812713623, 0.6165548861026764, 0.7407400207594037, 0.23275643587112427, 0.052563779056072235, 0.6849117558449507, 0.17432092502713203, 0.3111846297979355, 0.7881857668980956, 0.7547232117503881, 0.7334581995382905, 0.9260066719725728, 0.6523122955113649, 0.247341550886631, 0.8551093749701977, 0.20749903842806816, 0.6731927059590816, 0.582161445170641, 0.5371230412274599, 0.5193123128265142, 0.4084467589855194, 0.32448504120111465, 0.48491012305021286, 0.85242800693959, 0.6933758994564414, 0.6743465792387724, 0.7351000010967255, 0.5274995397776365, 0.4227296710014343, 0.07065499573945999, 0.5961887640878558, 0.4180680476129055, 0.6819816511124372, 0.6621034368872643, 0.5657786782830954, 0.7204132787883282, 0.634648697450757, 0.4676820896565914, 0.8209762433543801, 0.3357127569615841, 0.8392314966768026, 0.8240625597536564, 0.5064343363046646, 0.855452342890203, 0.4803864173591137, 0.6279632430523634, 0.6046433504670858, 0.044078417122364044, 0.7102874983102083, 0.7381721502169967, 0.785717137157917, 0.7828934025019407, 0.6486727632582188, 0.3225932903587818, 0.23543360829353333, 0.6372940875589848, 0.5424901302903891, 0.6229253020137548, 0.6100775310769677, 0.8955555944703519, 0.4003375330939889, 0.47147053107619286, 0.3872991278767586, 0.6009368691593409, 0.7620211616158485, 0.7952333567664027, 0.6308174226433039, 0.8072781097143888, 0.24087164923548698, 0.4651779308915138, 0.7111658481881022, 0.6641623936593533, 0.3501859996467829, 0.8011489436030388, 0.3274992424994707, 0.3624063767492771, 0.8544592987746, 0.4060001112520695, 0.3378467932343483, 0.6974775036796927, 0.6927975565195084, 0.5379412993788719, 0.7520276578143239, 0.6733603421598673, 0.5481061432510614, 0.6858067791908979, 0.3349510543048382, 0.614468153566122, 0.748342715203762, 0.2880787290632725, 0.054055891931056976, 0.807695047929883, 0.38764089345932007, 0.6014177240431309, 0.6006394391879439, 0.6457023210823536, 0.7843192741274834, 0.8026395747438073, 0.7020239336416125, 0.669833255931735]"
19,William Howard Taft,"[0.7592771369963884, 0.7264901697635651, 0.0360647477209568, 0.777011513710022, 0.8027999857440591, 0.5597699414938688, 0.7839283589273691, 0.8081686906516552, 0.6424322230741382, 0.7172390231862664, 0.8314862083643675, 0.6852552061900496, 0.7375999251380563, 0.4922836786136031, 0.8915328104048967, 0.8085036417469382, 0.30952022410929203, 0.7938358196988702, 0.8311773650348186, 0.8495115805417299, 0.5413410123437643, 0.697396912612021, 0.8969891262240708, 0.5157661233097315, 0.878308636136353, 0.7996517820283771, 0.6178915128111839, 0.5532160205766559, 0.7917923061177135, 0.7897067386657, 0.6606144867837429, 0.7579850265756249, 0.8917395267635584, 0.8202140396460891, 0.7567163947969675, 0.3640490937978029, 0.7881469950079918, 0.8309802813455462, 0.7646883083507419, 0.5416004341095686, 0.6077058771625161, 0.7029955927282572, 0.7317392574623227, 0.7696038223803043, 0.5225682929158211, 0.7903120266273618, 0.8388019362464547, 0.8609160585328937, 0.7178384084254503, 0.8759665759280324, 0.6364319007843733, 0.40753453224897385, 0.8259214097633958, 0.6742522707208991, 0.20043569058179855, 0.41295789927244186, 0.2584887482225895, 0.9199472786858678, 0.5530658178031445, 0.5392405604943633, 0.625828261487186, 0.7225823029875755, 0.5305097252130508, 0.8850809200666845, 0.7217252142727375, 0.3753027645871043, 0.5148799903690815, 0.7952050855383277, 0.6564618879929185, 0.6783723952248693, 0.23328947275877, 0.7993874996900558, 0.6847655978053808, 0.751306395046413, 0.833371561486274, 0.6376034822314978, 0.8549979366362095, 0.5980402398854494, 0.5094609260559082, 0.570314540527761, 0.5681867562234402, 0.8193851877003908, 0.7904878947883844, 0.5379379978403449, 0.8920904956758022, 0.6930208317935467, 0.6354533899575472, 0.8078975342214108, 0.7850147234275937, 0.654457782395184, 0.4984510261565447, 0.5075172539800406, 0.8646142901852727, 0.5911429785192013, 0.6706761308014393, 0.7368903048336506, 0.816951802931726, 0.3980496311560273, 0.8482569032348692, 0.7666038936004043]"
20,Theodore Roosevelt,"[0.7076949533075094, 0.4388928283005953, 0.7327279457822442, 0.6938058398663998, 0.5209288159385324, 0.8829418937675655, 0.8230188498273492, 0.7126346062868834, 0.8370800241827965, 0.844931423664093, 0.8723339457064867, 0.7885545957833529, 0.9046855308115482, 0.8263098197057843, 0.8744177003391087, 0.8719092383980751, 0.7991733988747001, 0.8028840273618698, 0.8620316945016384, 0.9081468367949128, 0.5450177295133471, 0.5840892791748047, 0.8655272321775556, 0.8394681885838509, 0.5921152988448739, 0.7352613471448421, 0.1676962748169899, 0.8910179822705686, 0.7815444860607386, 0.8502565892413259, 0.414728494361043, 0.4784127362072468, 0.7494561653584242, 0.8144190302118659, 0.7937604552134871, 0.9140887730754912, 0.8098148889839649, 0.8150189388543367, 0.4909762665629387, 0.8187591666355729, 0.8606755407527089, 0.8293222794309258, 0.8612733837217093, 0.8583919145166874, 0.5996194053441286, 0.877390936948359, 0.5352417770773172, 0.30789780616760254, 0.8556773578748107, 0.8275738293305039, 0.9005272295325994, 0.7049452010542154, 0.7790762344375253, 0.887169370893389, 0.7193317674100399, 0.7316523436456919, 0.8646649960428476, 0.7100864313542843, 0.911300313193351, 0.7850530408322811, 0.6133432406932116, 0.7265646196901798, 0.8862552708014846, 0.780737224034965, 0.7402049954980612, 0.8180672768503428, 0.6812304891645908, 0.7043980713933706, 0.9027839098125696, 0.9123882385902107, 0.6807880401611328, 0.8410261878743768, 0.798506136983633, 0.7582042869180441, 0.8699314715340734, 0.8742724820040166, 0.7628932427614927, 0.8746710158884525, 0.7939364174380898, 0.7992244698107243, 0.8661013655364513, 0.6542305275797844, 0.8528642617166042, 0.7451646467670798, 0.5366862956434488, 0.6309639606624842, 0.788138690404594, 0.76769311260432, 0.8364247595891356, 0.6412702761590481, 0.6885419804602861, 0.8205536846071482, 0.9011805728077888, 0.7931558080017567, 0.7954535614699125, 0.8689354537054896, 0.6139127891510725, 0.7267443491145968, 0.8553784973919392, 0.681613128632307]"
21,William McKinley,"[0.22664816305041313, 0.7315578013658524, 0.6319228801876307, 0.4266103655099869, 0.3412074036896229, 0.7492253081873059, 0.6727209594100714, 0.8191220425069332, -0.233331598341465, 0.8448278498835862, 0.6689845826476812, 0.6627862229943275, 0.7331741284579039, 0.27948492020368576, 0.7338941898196936, 0.4401085786521435, 0.5998930409550667, 0.7083729654550552, -0.43204304948449135, 0.642202977091074, 0.8586576022207737, 0.7020028196275234, 0.5801491737365723, 0.7363139484077692, 0.41345143131911755, 0.7564319279044867, 0.6336585842072964, 0.7128336615860462, 0.6373606715351343, 0.7454401459544897, 0.7945421803742647, 0.8396255858242512, 0.8965027928352356, 0.7583004990592599, 0.6802974939346313, 0.8958705645054579, 0.57386339828372, 0.6321288906037807, 0.7669258341193199, 0.7673311363905668, 0.8785565225407481, 0.7866938458755612, 0.07918435335159302, 0.3108308017253876, 0.8579371413215995, 0.7350166272372007, 0.7862108368426561, 0.7907563596963882, 0.8270348571240902, 0.7721151011064649, 0.3820852655917406, 0.3133925199508667, 0.6775986952707171, 0.633172707632184, 0.7702164305374026, -0.3697255738079548, 0.45352138206362724, 0.7802589852362871, 0.6410555383190513, 0.5417193807661533, 0.7263673339039087, 0.5997619908303022, 0.2282470166683197, 0.43617964535951614, 0.09431008622050285, 0.8029484879225492, 0.8418122250586748, 0.1868913620710373, 0.4848167598247528, 0.7382884966209531, 0.5230055078864098, 0.8396157315000892, 0.7304796362295747, 0.8636363297700882, 0.8796791243366897, 0.7748547615483403, 0.7800132595002651, 0.6831446345895529, 0.8006825773045421, 0.625395379960537, 0.7188796736299992, 0.3083703741431236, 0.8835584605112672, 0.5970524363219738, 0.6266526207327843, 0.5895039048045874, 0.600321645848453, 0.6096441522240639, 0.6383899971842766, 0.6881118286401033, 0.8248878438025713, 0.09295651316642761, 0.5966944545507431, 0.83224275149405, 0.7576572773978114, 0.7435009628534317, 0.7919516218826175, 0.6573165133595467, 0.7679831758141518, 0.7509754998609424]"
22,Grover Cleveland,"[0.836937096901238, 0.8005967102944851, 0.23678595945239067, 0.6941492930054665, 0.49495629966259, 0.825422516092658, 0.7795316055417061, 0.5721328286454082, 0.33940615877509117, 0.6343473624438047, 0.44701576232910156, 0.6927783815190196, 0.43129013013094664, 0.45052002742886543, 0.6529134940356016, 0.7211750457063317, 0.8194278469309211, 0.6264133425429463, 0.5200383681803942, 0.6421466376632452, 0.859461517073214, 0.663830703124404, 0.5270665911957622, 0.7924957675859332, 0.35179566219449043, 0.7060796460136771, 0.6967909708619118, 0.7908456157892942, 0.8753634821623564, 0.8981967438012362, 0.7228319048881531, 0.761597060598433, 0.8334081107750535, 0.6737317983061075, 0.833008524030447, 0.759524486027658, 0.4931312520056963, 0.8188015166670084, 0.5548512684181333, 0.6607179958373308, 0.6864933148026466, 0.6473780935630202, 0.7653328841552138, 0.5501296650618315, 0.6187832169234753, 0.6429454851895571, 0.6474145390093327, 0.5673146713525057, 0.606665444560349, 0.7238209191709757, 0.5881516579538584, 0.6274681948125362, 0.5353347137570381, 0.6736940518021584, 0.8554897680878639, 0.5397412348538637, 0.43991727009415627, 0.4557483810931444, 0.7293448569253087, 0.9271829118952155, 0.3801526129245758, 0.24111011251807213, 0.8350400608032942, 0.49104225635528564, 0.6719499416649342, 0.6970007596537471, 0.7297580502927303, 0.37679017148911953, 0.5511491894721985, 0.8119929013773799, 0.903440676163882, 0.7862001676112413, 0.5830910699442029, 0.696318325586617, 0.3381698001176119, 0.5924332290887833, 0.7887383867055178, 0.7556970166042447, 0.5889581507071853, 0.8406786005944014, 0.6528742844238877, 0.5069126524031162, 0.3634823113679886, 0.6954341065138578, 0.5507286172360182, 0.5526825673878193, 0.8091796436347067, 0.8194492859765887, 0.6634535416960716, 0.5803626142442226, 0.45498310029506683, 0.5695489831268787, 0.8499809326604009, 0.7707770420238376, 0.8449573181569576, 0.7029394395649433, 0.39658118039369583, 0.7602394362911582, 0.6873958669602871, 0.7465239288285375]"
